movie_id,release_year,cust_id,rating_year,rating_month,rating_day_of_week,rating
9960,1988,2472300,2005,7,4,3
14325,2003,1194918,2005,5,5,3
14590,1995,1556884,2005,5,4,4
3106,1990,2585952,2004,12,3,2
11810,2003,2539897,2005,11,2,5
9939,2005,2092934,2005,9,1,4
12732,2004,2644932,2005,4,3,4
4517,1997,1588491,2005,11,3,4
11815,1989,199257,2005,8,2,3
14953,1986,1116750,2005,8,5,3
8635,2004,1344759,2005,4,2,3
11186,1992,1135561,2005,12,6,5
5952,1960,252244,2005,6,2,2
4356,2002,2201205,2003,3,4,4
1145,2001,1217242,2005,8,5,3
15922,1967,200975,2004,11,0,3
8596,1995,269171,2005,8,2,5
313,2000,697534,2001,9,4,3
3905,2001,1574068,2003,5,1,4
7494,1997,2051372,2004,10,1,3
10229,2004,304693,2005,12,0,3
14391,1995,2440749,2005,5,2,4
14209,2000,2323752,2005,2,4,4
13115,2004,619733,2005,8,0,2
4356,2002,2002374,2005,3,5,4
16879,1997,1590535,2005,12,0,5
2953,1987,1338297,2003,8,4,5
2212,1993,130451,2004,10,0,3
14584,1999,1535806,2005,5,0,5
14930,1998,2118461,2005,10,0,5
705,1989,924886,2004,4,0,4
7364,1989,56349,2002,12,1,4
2612,2001,1229269,2005,2,2,5
4402,1984,1084484,2004,5,4,4
11805,2004,460048,2005,5,4,4
8832,1941,2314362,2002,10,5,3
3350,2000,781779,2004,12,6,3
6386,1992,1925193,2004,12,3,3
14454,2003,1928706,2005,2,6,4
14593,1993,2595747,2002,6,1,5
10695,2002,1695287,2004,2,3,4
13728,2000,2110341,2003,6,2,4
6274,1990,909659,2005,12,0,3
8942,2004,754082,2005,8,1,3
3427,2002,515616,2005,10,6,5
5318,1995,416881,2005,6,4,4
4843,1990,151153,2004,1,6,5
14961,2003,1013570,2005,7,5,5
2580,2003,991356,2005,1,4,3
3905,2001,14833,2005,6,2,3
6195,2004,2485148,2005,8,2,2
5328,2002,1945912,2003,6,0,4
8045,2003,1456262,2005,11,2,4
17324,2005,992998,2005,7,5,4
3860,2003,1113177,2004,2,6,4
17361,2004,1007541,2004,12,0,3
16082,2004,2584639,2005,1,5,3
17480,2003,2613709,2005,10,5,5
44,1996,386947,2003,5,6,4
872,1954,2467730,2005,11,3,2
5227,2001,2381922,2002,7,2,2
6386,1992,1611766,2005,8,1,2
16233,1955,2499082,2005,5,0,4
2715,1999,2476201,2005,3,2,1
17319,1992,536373,2005,1,5,4
12676,1982,1961542,2004,4,4,3
1975,2000,781417,2001,2,4,4
6971,1986,712609,2004,3,5,5
3165,1988,2633388,2005,1,2,5
2566,1999,2019259,2005,10,1,5
13651,1997,2385022,2004,9,3,4
3610,1992,1495714,2005,9,0,4
14103,2004,1192385,2005,11,0,5
2862,1991,275630,2005,3,1,4
13524,2002,324671,2005,1,6,4
16969,2001,1877891,2005,1,1,4
8960,1989,1840584,2004,4,3,4
6829,2002,2211529,2005,11,1,4
14685,1963,932850,2005,11,6,4
7133,2002,260103,2005,1,3,5
2566,1999,953273,2005,5,1,5
7426,1978,1015048,2005,7,4,4
12446,1980,968806,2005,1,0,3
17467,1977,2089276,2003,3,4,3
3433,1992,54602,2005,6,3,3
12918,1997,1194623,2005,6,6,4
6720,2001,442022,2003,12,1,4
16919,2002,368070,2004,11,1,5
4468,1998,1702561,2005,11,1,5
2252,1992,1163498,2005,9,3,5
13102,2000,799544,2004,10,4,2
758,2004,1435355,2005,2,5,2
8197,2004,662832,2005,2,0,2
11064,1994,1194577,2005,12,4,5
3938,2004,2241220,2005,10,6,4
14691,1999,1902625,2005,9,2,2
8803,1991,1248822,2003,12,1,3
1561,2003,1096281,2004,2,3,2
413,2002,622830,2004,7,2,4
658,1991,390067,2003,7,3,3
7905,1962,1758141,2004,9,3,4
3860,2003,1014552,2005,9,4,4
14998,1985,756743,2002,7,1,4
11479,2001,1310425,2003,7,5,1
2389,1992,1523788,2003,9,2,3
3538,1988,729346,2005,7,6,4
9960,1988,157759,2004,10,4,3
14550,1994,2505152,2005,10,5,5
11673,2002,2398911,2004,6,1,3
5991,2005,945105,2005,10,2,4
7395,1994,1211016,2004,1,6,3
11242,1985,1861709,2005,8,1,5
2452,2001,2373995,2005,5,2,5
6797,1985,2503255,2000,6,4,4
15902,2003,84749,2005,10,6,5
14550,1994,2520513,2004,10,4,4
4644,2003,503235,2004,10,0,3
3333,2004,2126872,2005,10,1,2
15945,1996,366608,2004,6,0,4
16707,2003,1205486,2005,3,5,4
1509,2002,63234,2005,12,2,4
8636,2003,532515,2005,1,2,5
4697,1995,1499544,2004,10,5,5
12365,1988,255988,2005,4,5,3
1027,1993,1024768,2004,10,1,5
16236,2000,2310814,2002,8,2,3
8101,2002,1249663,2004,9,4,3
5140,1993,572122,2005,7,3,4
13542,1973,70677,2005,10,0,5
4883,1992,21448,2005,8,5,5
13195,1997,168523,2003,3,4,1
4932,1997,2645917,2005,9,6,5
8687,2002,1399597,2005,4,3,2
5862,2000,862607,2005,9,5,4
6911,1986,1179516,2005,6,2,4
15597,1985,965328,2005,8,0,5
8181,1995,491462,2005,9,4,4
8079,1994,78112,2001,1,4,4
8904,1997,1137278,2005,3,2,5
3917,2004,392742,2005,6,4,3
6659,2003,2485803,2004,5,0,2
16825,1994,1784466,2004,5,5,3
10212,1985,1902937,2005,9,0,4
14367,1998,1228812,2005,11,3,3
14873,1992,1735986,2005,11,0,3
3538,1988,2474234,2004,10,2,5
14410,2002,2162124,2005,3,4,5
9014,1939,247446,2004,2,6,5
14240,2003,208356,2004,10,5,5
9340,2001,918735,2004,4,4,4
12513,1998,1475515,2004,7,1,4
5926,1999,1537989,2005,11,2,5
8317,1997,212329,2005,6,2,3
7397,1993,1826356,2003,11,0,3
10769,1979,1564815,2005,8,3,4
3017,1985,1905572,2005,3,5,4
13302,1974,1882888,2005,4,5,4
7989,1991,1917470,2003,12,2,3
12497,2000,1324220,2005,9,2,4
10607,2002,2055957,2005,1,1,4
5571,1976,187040,2005,10,1,4
15547,1999,57633,2002,1,4,1
10042,1981,498472,2005,8,3,5
6615,1994,915898,2005,1,1,3
16587,1992,1014098,2005,3,2,5
6642,1993,1515770,2005,3,4,4
13884,2003,989533,2004,11,5,4
5732,1990,1501738,2001,3,1,4
5926,1999,2074751,2005,3,1,3
14733,1994,2029858,2004,3,6,1
15163,1998,2120912,2004,5,3,4
9828,1981,979547,2005,6,1,5
8915,1991,231012,2005,11,4,4
2095,1997,1497080,2005,6,0,4
1616,1961,706832,2005,7,6,4
14149,1998,81933,2005,10,1,5
11040,2003,1366123,2004,3,3,4
11315,2000,2067462,2002,10,2,3
7193,1987,1335687,2005,5,0,5
4951,2003,772619,2004,11,5,5
17508,2000,538406,2005,12,4,4
1743,1979,1716604,2004,5,3,3
6449,2000,2386557,2001,5,4,5
13593,1997,797038,2004,5,2,5
5814,2002,1930370,2005,2,5,4
4392,1993,933100,2005,5,3,3
12774,1971,1192771,2004,11,2,4
15424,1989,1503729,2005,6,3,3
10359,1999,569040,2004,6,1,2
5809,1988,2109666,2005,4,0,5
12184,2002,578664,2004,12,4,3
6661,1996,2463555,2005,5,4,2
15125,1994,773251,2004,4,6,4
12084,2002,329790,2004,11,4,2
4683,2000,987333,2004,1,3,3
16359,2002,1497891,2003,4,5,3
2430,1979,1600522,2004,9,5,5
3427,2002,2031937,2004,10,3,3
2372,2004,2585156,2004,12,0,5
17169,2004,1470516,2005,11,2,4
4159,2002,208509,2005,1,3,3
10229,2004,1950710,2005,2,4,3
5071,2005,2610537,2005,11,2,5
9340,2001,1442739,2005,9,2,3
17398,2004,1356119,2005,8,1,3
17560,1984,2504733,2004,4,0,4
3197,2004,1705091,2005,3,4,3
15465,1980,709197,2005,1,3,1
17412,1948,786501,2005,4,6,3
11051,1982,1545304,2005,1,2,3
13050,2002,702287,2005,9,5,4
3962,2003,874817,2005,7,1,5
6205,1983,1730064,2005,8,0,5
334,2005,1584947,2005,9,6,3
6739,1954,1641911,2004,11,1,5
12890,1976,278882,2003,5,3,3
9442,2004,2326770,2004,12,1,3
4640,1988,25693,2005,1,2,5
10221,1991,575244,2004,12,3,3
2149,1998,1745424,2001,12,3,3
5112,2000,814643,2003,8,2,2
12092,1997,1968994,2003,11,4,2
2492,1999,1001129,2005,5,1,2
14382,1987,241248,2005,8,5,4
3151,2004,405782,2005,2,6,2
12582,2003,375738,2004,7,5,3
4369,1981,2606583,2005,5,4,3
6195,2004,373481,2005,8,0,4
10730,2002,2527802,2005,3,6,4
8295,2003,627814,2004,12,1,1
4393,1994,997399,2001,4,1,1
3962,2003,1465406,2004,1,6,3
11781,1984,330430,2004,5,6,4
548,1991,851463,2003,8,0,3
2834,1961,2104636,2005,8,3,3
9800,2001,1636032,2004,4,4,3
7826,1990,2042580,2005,6,3,3
14217,2003,1793109,2005,1,6,3
15671,1987,104504,2005,3,6,3
17764,1998,691983,2005,12,2,1
11901,1955,1244240,2005,6,0,4
12084,2002,1137485,2005,11,4,3
15902,2003,651625,2004,11,0,5
4299,1982,1720041,2005,9,1,3
9644,2002,1300554,2005,7,4,1
16984,2004,2520941,2005,3,1,3
2809,2005,446292,2005,10,6,4
12476,2002,2217789,2004,12,0,5
12542,2001,291097,2005,1,2,3
16997,1996,118989,2004,9,1,5
12918,1997,2065019,2005,3,0,5
8327,1975,276698,2004,9,3,5
14667,1989,1359776,2005,10,2,1
16384,1993,996803,2002,5,5,4
8832,1941,1004003,2005,6,2,4
11089,2001,2010367,2004,5,1,4
12918,1997,573434,2004,6,4,3
9617,1998,2089423,2004,10,2,5
16532,1982,2119085,2005,5,3,4
3446,2002,791523,2005,3,2,5
2252,1992,1169855,2005,5,4,4
16002,2002,1875510,2004,5,1,2
2391,2004,551139,2004,7,2,3
10928,1994,693985,2005,10,3,4
9628,1983,580680,2005,7,3,5
2938,1994,985344,2004,5,1,3
11521,2002,899608,2003,11,1,4
4010,1963,97857,2004,8,3,4
12317,1996,910739,2002,9,3,5
11283,1994,1051942,2002,7,2,5
8334,1997,328059,2004,12,4,4
5317,2000,1294279,2005,9,3,5
2572,2005,406689,2005,12,0,3
15151,2004,2642672,2005,3,1,4
6350,1998,304615,2005,4,6,4
15563,2003,979131,2004,7,6,3
9340,2001,1271554,2005,10,3,4
7841,1990,395610,2004,5,1,4
4123,1998,1625290,2005,6,0,4
17129,1997,343722,2005,8,3,3
55,1995,104724,2003,4,6,2
17207,2003,544329,2005,3,6,3
15529,1997,1267500,2005,3,4,3
4745,2003,684576,2005,2,0,4
5317,2000,1659759,2005,6,1,3
13648,1985,1696454,2004,1,0,5
17330,2004,972616,2005,6,1,2
9471,2004,154448,2005,9,4,4
886,2004,67517,2005,3,1,3
2152,2000,1991632,2005,4,6,3
11176,1989,722007,2005,10,4,4
13728,2000,771182,2004,10,6,5
7234,2000,1098634,2005,7,1,4
6037,2002,702465,2004,10,0,3
11681,2001,962274,2004,7,0,3
16552,1995,2413320,2004,10,1,2
2212,1993,444791,2004,6,1,3
1719,2004,2065359,2005,10,0,3
1703,1998,2223062,2004,10,5,2
3610,1992,997631,2005,9,6,4
2342,2004,2592823,2004,11,4,5
12500,1999,2254321,2005,9,6,3
4262,1999,1713333,2005,8,5,4
7234,2000,2399852,2005,9,5,3
197,2004,1928584,2004,10,1,3
4951,2003,1826612,2005,7,2,5
13728,2000,1865611,2002,3,2,4
819,1998,150998,2004,11,1,3
14342,1996,352553,2004,3,4,4
14856,1995,191678,2004,2,1,5
5181,2003,1654790,2005,7,0,3
4546,2004,2300349,2004,10,4,4
7179,1973,1272382,2005,9,4,5
9120,1963,2167703,2004,3,3,4
16954,1989,906282,2005,9,1,4
16181,1993,1922778,2005,3,0,3
11673,2002,1968102,2005,9,3,3
3825,2002,1313822,2005,7,1,3
12494,2001,2619372,2005,2,1,4
9728,1997,1305745,2004,6,1,4
12549,1999,752642,2003,1,4,1
1610,1999,59663,2003,11,2,3
12459,1996,2238060,2004,8,0,5
16936,1997,2067192,2004,5,6,3
7767,2000,985665,2004,4,3,5
2660,1989,1463003,2005,10,0,4
17195,2003,1324585,2004,5,1,4
2372,2004,1176909,2005,1,6,4
11888,1993,305014,2005,2,1,4
12493,2001,789832,2004,3,1,5
5181,2003,1651315,2005,2,5,4
7780,2004,2129024,2005,4,2,4
13512,1963,148726,2003,11,1,4
11965,2002,1653006,2005,8,1,2
11279,2000,908974,2001,1,2,4
5520,2001,989264,2004,7,6,1
16265,1977,1729266,2005,1,0,5
10436,2000,2099927,2005,12,5,3
994,1984,1730699,2004,5,5,2
2464,1999,219903,2004,8,0,3
14149,1998,456018,2004,1,3,5
14264,2004,2152322,2005,11,1,4
5137,1985,1966544,2005,9,4,5
13115,2004,94816,2005,7,1,3
5899,1991,2061213,2003,12,1,4
17494,1986,1307968,2004,10,4,3
281,1993,681054,2004,7,5,5
111,2003,1821155,2004,5,0,2
17627,2001,785917,2005,10,3,5
5320,2005,1629082,2005,8,0,3
16702,2004,1287378,2005,8,2,5
7364,1989,2077168,2004,2,4,5
13555,2003,1249395,2004,3,4,3
7635,2004,2575133,2005,11,1,3
15342,1991,1782465,2004,12,0,3
14367,1998,38174,2001,8,6,2
6437,2005,2116839,2005,8,3,3
4640,1988,2383871,2003,8,6,4
9426,1986,1871504,2005,5,0,3
6268,1998,2480001,2005,2,6,2
10236,1985,1620201,2002,4,1,3
798,1975,1932884,2005,2,2,5
14367,1998,1182359,2004,1,1,3
10827,1939,2384044,2001,11,1,5
30,2003,1532150,2004,4,0,4
14313,2000,897705,2003,11,0,3
11677,2001,2491526,2004,3,1,4
16668,1992,708561,2005,6,6,5
12910,1981,1423063,2004,3,1,2
13082,1974,2142141,2004,7,1,4
6710,1953,1218201,2002,2,3,1
8571,1997,218016,2004,10,1,5
17627,2001,2504007,2002,6,5,4
17004,1978,1633953,2005,6,2,5
5732,1990,1939956,2005,5,4,4
13251,1970,2173669,2005,8,2,3
14187,2002,1239722,2005,1,3,5
4577,1989,1719554,2005,5,3,5
7937,2000,517561,2005,4,4,3
5926,1999,393432,2004,3,1,5
15156,1993,1478893,2005,5,2,3
5181,2003,676757,2005,4,1,3
10142,1954,2527789,2003,10,4,2
290,2004,1144947,2005,1,1,4
12911,1999,1428452,2004,11,6,3
3079,1994,785314,2004,11,1,4
12071,1995,1567571,2004,8,6,5
15434,2001,751126,2004,4,2,2
11022,2004,1280280,2005,12,3,4
16201,1996,739683,2004,9,2,5
8851,1998,498129,2005,8,0,4
14302,2000,1125734,2003,10,6,5
6833,1995,2637537,2005,7,4,3
1421,1981,29185,2002,10,2,5
152,1995,1538343,2005,9,5,4
3900,2000,261835,2003,11,2,3
15234,2000,583057,2004,7,3,2
2430,1979,1289343,2004,6,1,1
12672,2001,2648001,2005,9,0,3
6902,1983,1218418,2004,9,0,5
11337,1999,2113480,2004,6,1,5
17149,2003,87652,2005,2,1,3
14519,1999,343055,2005,4,6,5
12200,1947,808635,2005,8,1,3
4157,1991,96072,2005,2,6,3
4098,2002,186700,2005,5,3,4
6386,1992,22106,2005,10,0,2
9619,1962,732567,2005,8,6,5
1314,1990,2381699,2005,8,2,3
7647,1982,1057364,2004,10,1,5
8387,2002,1775545,2003,5,6,4
3730,1998,1751426,2004,7,6,5
6221,1997,1474057,2005,7,5,4
1363,1993,795872,2005,7,1,5
13675,2004,916101,2005,4,6,3
14574,1998,1347010,2005,2,2,4
9189,1995,1903337,2005,11,6,4
11398,1980,324675,2004,12,1,5
16286,2002,1910706,2003,4,0,4
1862,1999,2600671,2003,8,1,2
6329,1990,2323506,2005,1,2,2
15315,1956,1428560,2005,9,4,4
11064,1994,1015514,2000,6,2,4
8387,2002,924655,2004,2,5,3
1632,2004,470587,2005,4,2,3
1394,1999,1242401,2002,6,5,2
10047,1998,2625420,2005,3,3,2
10433,1953,2052169,2005,9,3,4
12280,1979,881085,2005,12,4,2
7590,1987,834896,2003,6,2,4
4912,1955,1527706,2004,5,0,5
1466,1969,1927731,2004,9,2,4
2186,1995,471064,2001,5,3,3
12034,1980,907156,2005,7,2,4
3151,2004,1416348,2005,5,0,5
3860,2003,2567997,2005,10,5,3
12355,2001,790612,2005,7,0,4
7793,1972,994826,2005,10,4,4
13217,1983,2047145,2005,10,5,4
5625,1999,1733203,2005,2,1,3
17321,1941,1234613,2005,9,0,5
3925,2003,1680638,2004,7,3,5
13555,2003,1097640,2003,11,0,3
6807,1963,735003,2005,3,3,3
7193,1987,2534306,2004,1,5,5
9254,1985,2390994,2005,10,1,4
4633,1982,2129390,2003,5,6,4
2470,1992,1408763,2005,9,2,5
2862,1991,1243840,2005,10,0,5
16698,1986,1696002,2004,10,6,4
5327,2005,1440952,2005,8,6,2
4698,1997,390912,2003,10,1,4
7239,1968,2383871,2002,11,2,4
11182,2003,2333692,2004,6,4,5
10369,1972,1206290,2005,3,3,5
15919,2004,1636513,2005,8,1,5
3138,2004,428313,2005,5,0,5
3274,1998,491329,2005,2,2,4
3879,1995,1093500,2005,2,4,4
12047,2000,677583,2004,6,4,4
692,1992,2058837,2004,4,0,3
10835,1999,1644320,2004,10,1,4
3610,1992,371806,2003,11,4,3
11775,2003,1124634,2004,2,3,3
13466,2003,2160191,2003,12,2,4
14431,1943,1476852,2005,3,2,5
10773,2004,1098607,2005,6,1,4
5488,1977,791266,2004,3,3,4
16565,2001,1366739,2003,10,0,3
2135,1997,968177,2004,12,1,5
3079,1994,1164762,2005,2,1,5
11064,1994,2375655,2001,3,4,3
12890,1976,1517034,2004,6,0,3
985,1999,2594373,2004,7,4,4
10686,1964,324441,2005,1,5,4
7922,1990,771467,2004,5,3,4
17405,2005,2089406,2005,10,3,5
7590,1987,107435,2005,6,2,3
3903,1994,312695,2004,2,3,2
15471,2003,2639791,2005,12,5,4
2152,2000,2545241,2005,6,0,5
175,1992,1148565,2003,11,6,4
2372,2004,1039453,2005,1,3,4
3825,2002,2066072,2005,5,3,4
10137,1972,1343658,2004,8,3,4
14963,1979,1570549,2005,8,6,4
16552,1995,674050,2004,8,6,4
4670,1999,789613,2003,11,5,2
12242,1963,1442396,2005,12,0,4
5651,1992,1250006,2004,6,4,3
12470,1996,1712169,2005,11,1,3
15110,2004,2023333,2005,7,5,3
5775,1992,812230,2005,8,0,2
4609,1967,2309547,2003,5,1,3
9685,2000,468219,2003,11,4,2
7183,1957,252243,2005,7,2,4
9381,1980,1340179,2004,11,6,4
15425,1998,1699710,2003,2,3,1
9882,1997,1879195,2004,11,4,3
11323,2003,2169144,2005,12,3,4
5628,1996,2238092,2001,11,5,3
12015,1992,603528,2005,8,0,3
7399,1996,837619,2002,2,4,4
381,1991,1330826,2005,10,6,3
17761,2003,918597,2003,12,0,3
11141,1971,435244,2003,12,1,4
2734,2001,89247,2004,9,1,4
15124,1996,610711,2004,1,5,4
3466,2001,163874,2002,1,1,5
15404,2000,333272,2005,7,6,4
962,2002,1148738,2005,4,1,2
413,2002,1323507,2005,9,4,4
2779,2003,2307866,2005,2,2,3
5607,1996,1597703,2002,10,2,4
1370,1976,1836418,2005,5,3,5
6042,2004,2368488,2005,4,0,3
15818,1998,1388044,2005,8,6,4
14042,2001,1719271,2005,7,3,4
1799,1990,1166732,2004,7,1,4
15758,1984,1055592,2000,4,6,5
16954,1989,2384650,2005,6,3,3
17405,2005,985172,2005,9,3,5
3538,1988,243868,2003,6,6,3
3226,1938,229195,2005,4,0,5
5064,2005,171852,2005,12,3,4
2874,2003,1326839,2005,3,3,4
4276,1995,1132833,2004,3,0,3
4628,1996,1315036,2005,3,1,5
17307,2003,2311346,2005,1,3,5
16567,1979,1084484,2004,5,4,3
12232,2003,1904119,2005,2,5,4
1703,1998,988098,2002,9,3,4
17321,1941,2100740,2005,10,5,5
1050,1982,584722,2005,3,0,5
16640,2004,768309,2005,4,5,1
15205,2004,1242653,2004,12,1,1
11544,1987,1930480,2001,9,6,2
9625,1940,1143665,2005,9,5,4
12002,1988,888595,2005,11,0,5
3825,2002,10495,2005,8,2,2
15844,2000,2132862,2005,10,4,3
7155,1993,345028,2005,7,5,3
17424,1976,333861,2005,8,2,4
14240,2003,796215,2005,7,0,5
6972,1998,350492,2005,12,1,5
14042,2001,2466475,2004,6,4,5
11612,1998,845136,2005,3,1,2
4043,2002,1302862,2005,8,3,4
5496,2004,2142098,2005,4,1,3
8960,1989,986712,2003,1,4,2
17330,2004,1857881,2005,4,0,3
9685,2000,1857794,2003,10,0,2
17052,1977,694006,2003,11,0,5
12092,1997,2461227,2001,11,6,4
5296,2003,845356,2004,4,1,3
10620,1940,1732778,2005,4,4,4
14459,1989,832756,2005,2,3,4
7671,1954,825831,2005,5,0,4
15058,1999,1335991,2005,9,0,5
6339,1995,2530817,2004,9,5,4
8782,2001,2211862,2004,5,0,4
13809,2002,2001296,2004,8,2,4
8928,2002,1156578,2003,11,4,3
12054,1988,2346704,2005,2,4,3
12155,2004,1063556,2005,2,0,1
14527,2001,972383,2005,5,0,3
12086,1983,1753001,2002,10,1,1
6910,2000,2094287,2000,10,3,1
11677,2001,2301847,2005,7,4,2
9136,2001,2564668,2005,8,1,3
17161,1987,760211,2004,7,0,1
3434,2002,1975762,2004,8,6,3
6464,2002,1427380,2003,3,1,3
13384,1979,769374,2005,3,5,4
10550,2003,2491403,2005,6,1,4
10275,2004,681932,2005,10,0,5
10550,2003,1863894,2005,1,2,3
10363,1998,2314566,2002,4,5,4
7669,2004,2335061,2005,10,5,4
7219,1987,92030,2004,3,2,5
16922,2003,603253,2005,1,2,4
11647,2004,1173459,2005,6,4,4
4883,1992,617654,2004,2,6,4
11485,1980,761741,2005,11,2,5
15267,1998,2151488,2005,1,3,5
4745,2003,2021814,2005,5,1,1
11812,2004,2328677,2005,9,3,5
8806,1966,1785931,2005,8,4,5
5363,2001,2101803,2004,5,6,2
14691,1999,84357,2005,10,2,5
1428,2003,67134,2003,6,2,3
2372,2004,2315672,2004,12,3,4
2372,2004,2031826,2004,12,0,4
4123,1998,1071249,2005,6,2,4
13437,2002,1267416,2004,4,0,4
13959,1994,2165619,2004,9,4,4
5401,2004,28588,2005,4,3,5
17330,2004,645921,2004,10,1,4
4943,1984,2495024,2005,6,0,2
14047,2003,1235347,2003,7,2,3
6268,1998,1755612,2004,10,4,4
3634,1988,2297199,2004,6,3,3
4883,1992,2328364,2004,11,0,3
16703,2003,1498401,2005,8,1,3
7048,2003,1797000,2003,10,1,3
6287,1990,166508,2005,8,6,5
1365,1998,49529,2003,2,3,4
9818,1997,1170568,2004,10,6,3
6003,1990,889036,2005,5,0,4
12501,1984,1896658,2005,3,2,3
13074,2002,2522393,2005,10,2,4
8393,2004,1430549,2005,7,4,3
15953,1989,1220571,2004,9,4,3
3875,2004,229255,2005,10,1,4
13058,1991,978732,2004,6,1,4
4586,1999,1569803,2005,3,3,5
17622,2001,2044809,2004,10,1,3
4432,2003,1877629,2005,9,0,4
4841,1995,2029597,2004,6,1,3
13923,2000,2011630,2004,12,5,3
3385,2002,2100210,2003,10,1,4
6497,2002,691917,2003,2,2,4
7294,1996,1685238,2005,8,1,4
2699,2003,1245387,2004,8,6,4
11152,1998,139297,2005,1,0,3
13094,1999,743178,2005,6,0,2
8079,1994,347605,2005,4,0,4
12870,1993,2350028,2005,8,6,4
4972,2003,2277163,2005,4,2,2
8781,1998,2209212,2005,9,3,3
607,1994,223890,2001,12,6,4
4972,2003,1930036,2005,7,6,3
10774,1976,738726,2003,12,5,5
1307,2003,2233590,2005,2,3,4
1832,1968,792420,2003,5,3,3
7416,1939,546535,2001,12,2,1
8605,1958,1423504,2002,5,6,5
3015,2004,424548,2005,6,1,3
12317,1996,1935874,2005,8,5,2
2430,1979,1244162,2005,9,3,3
3433,1992,539208,2004,6,4,1
15844,2000,1591418,2002,12,1,4
6552,2000,39673,2003,7,4,2
6902,1983,118204,2001,3,1,4
14780,1988,208229,2004,12,3,4
7179,1973,2588222,2005,3,0,4
2532,1999,1259436,2004,7,3,4
12232,2003,550086,2005,2,4,3
12299,2001,2263829,2005,3,1,4
459,1996,671071,2003,9,4,4
10042,1981,970535,2004,5,0,5
14538,2003,928057,2004,4,2,2
10225,1993,1522328,2005,6,6,5
14096,2003,817251,2005,4,2,3
4089,1987,2223831,2004,8,3,4
15070,1999,42324,2004,4,3,5
13081,2004,2577960,2005,5,0,5
8758,2000,2100050,2004,3,2,4
17057,1989,1058902,2005,7,5,1
10895,1969,555311,2003,9,2,3
15058,1999,1368802,2005,3,6,3
17088,2000,285297,2001,11,0,4
4128,1930,1183089,2004,10,5,1
10733,1989,567875,2004,6,5,1
9132,1991,713769,2005,7,2,4
8809,2002,940016,2004,3,4,3
13763,1996,1931046,2005,5,2,3
11337,1999,2549847,2004,7,2,3
11398,1980,2088813,2004,3,0,4
3423,1968,1071786,2005,7,1,4
12911,1999,1770821,2004,7,1,4
12473,1999,1637761,2005,4,1,3
2464,1999,231131,2000,8,1,3
16082,2004,1770762,2005,12,6,2
2800,2001,578600,2002,10,3,4
457,2004,142004,2005,4,4,2
11677,2001,2052004,2005,8,5,3
13102,2000,1358552,2005,9,5,5
15156,1993,1077661,2004,12,3,3
5516,1999,2259050,2003,7,3,2
13673,1995,2202922,2005,9,1,5
16265,1977,71288,2005,3,1,3
8749,1993,2274015,2004,2,0,3
6243,1994,339322,2004,7,0,5
11089,2001,1851451,2004,3,1,5
11983,1961,1757577,2005,7,6,1
12047,2000,638757,2005,2,3,3
9756,2002,2418665,2005,12,3,3
1520,2003,2503356,2003,9,0,3
9785,1996,1099344,2005,8,0,5
4996,2000,1949647,2005,6,5,4
12244,2002,998249,2004,7,4,4
3605,1939,858550,2002,5,5,5
16593,2002,1473879,2004,3,1,5
4472,2003,864786,2004,12,4,3
5814,2002,1782737,2005,4,1,3
9939,2005,293298,2005,9,0,4
6475,2004,1354042,2005,6,2,3
5847,1984,2110669,2004,8,4,3
15764,2003,1521844,2004,12,1,3
2214,1992,1851361,2005,9,3,3
5226,1998,236942,2005,4,5,3
9819,1994,1388664,2004,12,2,5
11398,1980,223476,2005,10,5,5
10229,2004,2490395,2005,4,4,4
11218,1995,1236924,2003,2,1,3
11443,2002,2498939,2005,1,6,5
8357,1995,829490,2004,3,3,5
11837,1987,2284358,2003,11,3,2
14382,1987,976037,2004,12,0,3
4043,2002,894474,2005,7,1,4
12232,2003,1604997,2005,2,2,3
13402,2002,647561,2004,12,3,5
10168,2003,2418506,2005,6,3,3
1798,1987,2202841,2004,3,2,4
819,1998,2344973,2005,10,0,3
16604,1992,1468548,2004,12,4,3
16272,2000,1767486,2003,3,4,3
4135,1956,2036360,2004,9,3,4
9113,1979,893107,2005,4,6,4
11510,1966,1974267,2004,3,0,2
5926,1999,2112815,2004,10,1,2
6099,1979,487818,2004,2,4,1
5227,2001,2203889,2004,11,3,4
17088,2000,830745,2003,1,4,2
14312,1993,2492511,2001,9,3,3
14312,1993,2256719,2004,6,0,4
15030,2002,2321454,2003,11,2,3
8989,2001,2627327,2003,4,4,5
361,2004,954353,2005,5,1,3
15913,2003,1723621,2005,6,1,3
5582,1980,123616,2004,3,0,5
4633,1982,1848257,2005,11,1,4
12293,1972,2189308,2005,10,6,5
9481,1972,2102030,2003,5,4,5
1700,1996,2469304,2005,2,1,5
6445,1962,1974692,2004,12,2,3
4135,1956,1040924,2005,4,2,5
3962,2003,1590377,2004,8,4,5
4049,1988,377712,2005,10,5,4
12343,1988,1328646,2003,10,3,4
2470,1992,1051922,2005,11,4,5
3730,1998,2010365,2005,9,2,5
3946,2001,2307940,2003,4,5,1
13302,1974,456519,2005,8,0,4
2075,1982,1981733,2004,9,2,3
14454,2003,2515712,2004,4,0,5
2922,1989,1351383,2005,1,2,2
8393,2004,2614314,2005,3,1,5
3880,1966,814979,2005,7,1,4
7624,1986,2059896,2001,8,6,2
